Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
34432,22,6,519025,11,15,1266,1718,976,0,115.090909090909,287.10606212529,1101,0,114.533333333333,297.277375686812,5749.24136602283,50.093926111459,20761,83941.789330464,422371,96,508278,50827.8,143455.920623568,458825,1068,519025,37073.2142857143,111179.105829757,422371,109,0,0,0,0,352,500,21.1935841240788,28.9003419873802,0,1101,110.518518518519,282.449365151781,79777.6438746439,0,1,0,0,0,0,0,0,1,114.769230769231,115.090909090909,114.533333333333,0,0,0,0,0,0,11,1266,15,1718,-1,2046,7,0,0,0,0,0,0,0,0,0,Brute_Force
54590,53,17,119234,0,2,0,162,0,0,0,0,114,48,81,46.6690475583121,1358.67286176762,16.7737390341681,119234,0,119234,119234,0,0,0,0,0,119234,119234,0,119234,119234,0,0,0,0,0,16,0,16.7737390341681,48,114,70,38.1051177665153,1452,0,0,0,0,0,0,0,0,0,105,0,81,0,0,0,0,0,0,0,0,2,162,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
50486,1900,17,3003899,3,1,522,174,174,174,174,0,174,174,174,0,231.698868703642,1.33160269369909,1001299.66666667,73.7111479583199,1001383,1001243,2002516,1001258,21.2132034355964,1001273,1001243,0,0,0,0,0,0,0,0,0,24,8,0.998702020274317,0.332900673424772,174,174,174,0,0,0,0,0,0,0,0,0,0,0,217.5,174,174,0,0,0,0,0,0,3,522,1,174,-1,-1,3,0,0,0,0,0,0,0,0,0,Brute_Force
55114,1900,17,3002798,3,1,522,174,174,174,174,0,174,174,174,0,231.783822954458,1.33209093651987,1000932.66666667,601.506719275299,1001310,1000239,2002559,1001279.5,43.1335136523794,1001310,1001249,0,0,0,0,0,0,0,0,0,24,8,0.999068202389904,0.333022734129968,174,174,174,0,0,0,0,0,0,0,0,0,0,0,217.5,174,174,0,0,0,0,0,0,3,522,1,174,-1,-1,3,0,0,0,0,0,0,0,0,0,Brute_Force
22,34102,6,10159,1,3,0,628,0,0,0,0,628,0,209.333333333333,362.575969051085,61817.1079830692,393.739541293434,3386.33333333333,4433.49594939855,8405,2,0,0,0,0,0,10159,5079.5,4705.79562879647,8407,1752,0,1,0,0,32,72,98.4348853233586,295.304655970076,0,628,251.2,343.969766113244,118315.2,0,0,0,1,1,0,0,0,3,314,0,209.333333333333,0,0,0,0,0,0,1,0,3,628,-1,0,0,0,0,0,0,0,0,0,0,0,Brute_Force
54776,53,17,53624,0,2,0,88,0,0,0,0,60,28,44,22.6274169979695,1641.05624347307,37.2967328062062,53624,0,53624,53624,0,0,0,0,0,53624,53624,0,53624,53624,0,0,0,0,0,16,0,37.2967328062062,28,60,38.6666666666667,18.475208614068,341.333333333333,0,0,0,0,0,0,0,0,0,58,0,44,0,0,0,0,0,0,0,0,2,88,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
54671,53,17,85717,0,2,0,112,0,0,0,0,84,28,56,39.5979797464467,1306.62529019914,23.3325944678419,85717,0,85717,85717,0,0,0,0,0,85717,85717,0,85717,85717,0,0,0,0,0,16,0,23.3325944678419,28,84,46.6666666666667,32.331615074619,1045.33333333333,0,0,0,0,0,0,0,0,0,70,0,56,0,0,0,0,0,0,0,0,2,112,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
53246,53,17,157537,0,2,0,122,0,0,0,0,86,36,61,35.3553390593274,774.421247072116,12.6954302798708,157537,0,157537,157537,0,0,0,0,0,157537,157537,0,157537,157537,0,0,0,0,0,16,0,12.6954302798708,36,86,52.6666666666667,28.8675134594813,833.333333333333,0,0,0,0,0,0,0,0,0,79,0,61,0,0,0,0,0,0,0,0,2,122,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
34200,22,6,3152,1,1,0,0,0,0,0,0,0,0,0,0,0,634.517766497462,3152,0,3152,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,317.258883248731,317.258883248731,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,Brute_Force
49476,53,17,119131,0,2,0,162,0,0,0,0,114,48,81,46.6690475583121,1359.84756276704,16.7882415156424,119131,0,119131,119131,0,0,0,0,0,119131,119131,0,119131,119131,0,0,0,0,0,16,0,16.7882415156424,48,114,70,38.1051177665153,1452,0,0,0,0,0,0,0,0,0,105,0,81,0,0,0,0,0,0,0,0,2,162,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
56478,53,17,84577,0,2,0,118,0,0,0,0,84,34,59,35.3553390593274,1395.17835818248,23.6470908166523,84577,0,84577,84577,0,0,0,0,0,84577,84577,0,84577,84577,0,0,0,0,0,16,0,23.6470908166523,34,84,50.6666666666667,28.8675134594813,833.333333333333,0,0,0,0,0,0,0,0,0,76,0,59,0,0,0,0,0,0,0,0,2,118,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
64256,53,17,449820,0,2,0,191,0,0,0,0,139,52,95.5,61.5182899632296,424.614290160509,4.44622293361789,449820,0,449820,449820,0,0,0,0,0,449820,449820,0,449820,449820,0,0,0,0,0,16,0,4.44622293361789,52,139,81,50.2294734194974,2523,0,0,0,0,0,0,0,0,0,121.5,0,95.5,0,0,0,0,0,0,0,0,2,191,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
59333,53,17,145791,0,2,0,88,0,0,0,0,52,36,44,11.3137084989848,603.603788985603,13.718267931491,145791,0,145791,145791,0,0,0,0,0,145791,145791,0,145791,145791,0,0,0,0,0,16,0,13.718267931491,36,52,41.3333333333333,9.23760430703401,85.3333333333333,0,0,0,0,0,0,0,0,0,62,0,44,0,0,0,0,0,0,0,0,2,88,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
34426,22,6,139750,11,15,1266,1697,976,0,115.090909090909,287.10606212529,1080,0,113.133333333333,292.307779737793,21202.1466905188,186.046511627907,5590,8605.31349903457,36236,9,130655,13065.5,15553.9055563404,41963,9,139750,9982.14285714286,9838.17435266354,36236,174,0,0,0,0,352,500,78.7119856887299,107.334525939177,0,1080,109.740740740741,279.631844862077,78193.9686609687,0,1,0,0,0,0,0,0,1,113.961538461538,115.090909090909,113.133333333333,0,0,0,0,0,0,11,1266,15,1697,-1,2046,7,0,0,0,0,0,0,0,0,0,Brute_Force
50561,443,6,45864811,1,3,0,0,0,0,0,0,0,0,0,0,0,0.087212830769105,15288270.3333333,26330400.6813783,45691996,76446,0,0,0,0,0,45864811,22932405.5,32323207.9059502,45788365,76446,0,0,0,0,20,84,0.021803207692276,0.065409623076829,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,-1,133,0,0,76446,0,76446,76446,45691996,0,45691996,45691996,Brute_Force
34430,22,6,116591,11,15,1282,1697,976,0,116.545454545455,286.97329619195,1080,0,113.133333333333,292.307779737793,25550.8572702867,223.001775437212,4663.64,6021.51318800626,22706,34,103489,10348.9,9819.3370838701,29772,186,116591,8327.92857142857,6243.91679913382,22706,130,0,0,0,0,352,500,94.3469049926667,128.654870444545,0,1080,110.333333333333,279.59214801344,78171.7692307692,0,1,0,0,0,0,0,0,1,114.576923076923,116.545454545455,113.133333333333,0,0,0,0,0,0,11,1282,15,1697,-1,2046,7,0,0,0,0,0,0,0,0,0,Brute_Force
53335,53,17,71767,0,2,0,88,0,0,0,0,60,28,44,22.6274169979695,1226.19031030975,27.8679615979489,71767,0,71767,71767,0,0,0,0,0,71767,71767,0,71767,71767,0,0,0,0,0,16,0,27.8679615979489,28,60,38.6666666666667,18.475208614068,341.333333333333,0,0,0,0,0,0,0,0,0,58,0,44,0,0,0,0,0,0,0,0,2,88,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
34028,22,6,3997,1,1,0,0,0,0,0,0,0,0,0,0,0,500.375281461096,3997,0,3997,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,250.187640730548,250.187640730548,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,Brute_Force
22,34380,6,4194,2,1,0,0,0,0,0,0,0,0,0,0,0,715.307582260372,2097,2965.60584029638,4194,0,4194,4194,0,4194,4194,0,0,0,0,0,0,0,0,0,64,32,476.871721506915,238.435860753457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,2047,0,0,0,0,0,0,0,0,0,0,Brute_Force
62223,53,17,459280,0,2,0,112,0,0,0,0,64,48,56,11.3137084989848,243.859954711723,4.35464204842362,459280,0,459280,459280,0,0,0,0,0,459280,459280,0,459280,459280,0,0,0,0,0,16,0,4.35464204842362,48,64,53.3333333333333,9.23760430703401,85.3333333333333,0,0,0,0,0,0,0,0,0,80,0,56,0,0,0,0,0,0,0,0,2,112,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
443,50563,6,433,1,3,0,0,0,0,0,0,0,0,0,0,0,9237.8752886836,144.333333333333,172.917128513439,344,44,0,0,0,0,0,433,216.5,242.537625946986,388,45,0,0,0,0,40,80,2309.4688221709,6928.4064665127,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,Brute_Force
34378,22,6,3539562,13,17,1318,2241,976,0,101.384615384615,264.430689867099,1080,0,131.823529411765,286.295353458216,1005.49163992607,8.4756249502057,122053.862068966,606992.668610746,3276064,7,3531168,294264,943508.983333155,3287840,7,3539413,221213.3125,815085.471182397,3276064,201,0,0,0,0,416,564,3.6727708117558,4.8028541384499,0,1080,114.806451612903,269.008602013001,72365.6279569893,0,1,0,0,0,0,0,0,1,118.633333333333,101.384615384615,131.823529411765,0,0,0,0,0,0,13,1318,17,2241,-1,2047,8,0,0,0,0,0,0,0,0,0,Brute_Force
22,34378,6,3123,1,1,0,0,0,0,0,0,0,0,0,0,0,640.40986231188,3123,0,3123,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,320.20493115594,320.20493115594,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2048,0,0,0,0,0,0,0,0,0,0,Brute_Force
34424,22,6,120677,11,15,1266,1697,976,0,115.090909090909,287.10606212529,1080,0,113.133333333333,292.307779737793,24553.1460013093,215.451163021951,4827.08,7719.0123770251,30562,54,111787,11178.7,13128.4243791012,34600,289,120677,8619.78571428572,8865.43593599124,30562,94,0,0,0,0,352,500,91.1524151246716,124.29874789728,0,1080,109.740740740741,279.631844862077,78193.9686609687,0,1,0,0,0,0,0,0,1,113.961538461538,115.090909090909,113.133333333333,0,0,0,0,0,0,11,1266,15,1697,-1,2046,7,0,0,0,0,0,0,0,0,0,Brute_Force
50565,443,6,906,1,2,0,24,0,0,0,0,24,0,12,16.9705627484771,26490.0662251656,3311.2582781457,453,533.158513014657,830,76,0,0,0,0,0,830,830,0,830,830,0,0,0,0,20,52,1103.7527593819,2207.5055187638,0,24,6,12,144,0,0,0,0,1,0,0,0,2,8,0,12,0,0,0,0,0,0,1,0,2,24,-1,384,0,0,0,0,0,0,0,0,0,0,Brute_Force
34382,22,6,3423845,13,17,1318,1781,976,0,101.384615384615,264.430689867099,1080,0,104.764705882353,274.84894246926,905.122749423528,8.76207889083764,118063.620689655,606922.297130743,3273341,6,3411269,284272.416666667,944289.901704542,3282370,6,3423577,213973.5625,815909.919391266,3273341,213,0,0,0,0,416,564,3.79690085269631,4.96517803814133,0,1080,99.9677419354839,261.926514359908,68605.4989247312,0,1,0,0,0,0,0,0,1,103.3,101.384615384615,104.764705882353,0,0,0,0,0,0,13,1318,17,1781,-1,2047,8,0,0,0,0,0,0,0,0,0,Brute_Force
22,33960,6,10651,0,3,0,0,0,0,0,0,0,0,0,0,0,281.663693549901,5325.5,5759.38473276443,9398,1253,0,0,0,0,0,10651,5325.5,5759.38473276443,9398,1253,0,0,0,0,0,72,0,281.663693549901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,Brute_Force
34156,22,6,2224,1,1,0,0,0,0,0,0,0,0,0,0,0,899.280575539568,2224,0,2224,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,449.640287769784,449.640287769784,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,Brute_Force
22,34382,6,2293,1,1,0,0,0,0,0,0,0,0,0,0,0,872.219799389446,2293,0,2293,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,436.109899694723,436.109899694723,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2048,0,0,0,0,0,0,0,0,0,0,Brute_Force
51158,53,17,569865,0,2,0,141,0,0,0,0,89,52,70.5,26.1629509039023,247.427022189466,3.50960315162363,569865,0,569865,569865,0,0,0,0,0,569865,569865,0,569865,569865,0,0,0,0,0,16,0,3.50960315162363,52,89,64.3333333333333,21.3619599600162,456.333333333333,0,0,0,0,0,0,0,0,0,96.5,0,70.5,0,0,0,0,0,0,0,0,2,141,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
18386,53,17,66288,0,2,0,112,0,0,0,0,84,28,56,39.5979797464467,1689.59691045136,30.1713734009172,66288,0,66288,66288,0,0,0,0,0,66288,66288,0,66288,66288,0,0,0,0,0,16,0,30.1713734009172,28,84,46.6666666666667,32.331615074619,1045.33333333333,0,0,0,0,0,0,0,0,0,70,0,56,0,0,0,0,0,0,0,0,2,112,-1,-1,0,0,0,0,0,0,0,0,0,0,Brute_Force
34384,22,6,3410686,13,16,1318,1781,976,0,101.384615384615,264.430689867099,1080,0,111.3125,282.490051447244,908.614865162023,8.50268831548844,121810.214285714,617949.504443848,3274701,8,3399483,283290.25,945657.431262902,3285922,8,3399548,226636.533333333,843258.103044535,3274701,61,0,0,0,0,416,532,3.8115499345293,4.69113838095914,0,1080,103.3,265.735044345121,70615.1137931034,0,1,0,0,0,0,0,0,1,106.862068965517,101.384615384615,111.3125,0,0,0,0,0,0,13,1318,16,1781,-1,2048,8,0,0,0,0,0,0,0,0,0,Brute_Force
22,34254,6,15537,1,2,628,0,628,628,628,0,0,0,0,0,40419.6434318079,193.087468623286,7768.5,10908.5363133649,15482,55,0,0,0,0,0,15537,15537,0,15537,15537,0,0,0,0,32,52,64.3624895410954,128.724979082191,0,628,157,314,98596,0,0,0,0,1,0,0,0,2,209.333333333333,628,0,0,0,0,0,0,0,1,628,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,Brute_Force
22,34384,6,3734,2,1,0,0,0,0,0,0,0,0,0,0,0,803.427959292983,1867,2637.50829382582,3732,2,3732,3732,0,3732,3732,0,0,0,0,0,0,0,0,0,64,32,535.618639528656,267.809319764328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,2047,0,0,0,0,0,0,0,0,0,0,Brute_Force
50564,443,6,386988,1,2,0,0,0,0,0,0,0,0,0,0,0,7.75217836211976,193494,273507.488749394,386893,95,0,0,0,0,0,386893,386893,0,386893,386893,0,0,0,0,20,76,2.58405945403992,5.16811890807984,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,8190,0,0,0,0,0,0,0,0,0,0,Brute_Force
34386,22,6,3400525,13,16,1318,1781,976,0,101.384615384615,264.430689867099,1080,0,111.3125,282.490051447244,911.329868182119,8.5280949265187,121447.321428571,617848.516758973,3273845,7,3390543,282545.25,944907.331946859,3282808,7,3391669,226111.266666667,843163.73724549,3273845,103,0,0,0,0,416,532,3.82293910499114,4.70515582152756,0,1080,103.3,265.735044345121,70615.1137931034,0,1,0,0,0,0,0,0,1,106.862068965517,101.384615384615,111.3125,0,0,0,0,0,0,13,1318,16,1781,-1,2048,8,0,0,0,0,0,0,0,0,0,Brute_Force
22,34386,6,3827,2,1,0,0,0,0,0,0,0,0,0,0,0,783.903841128821,1913.5,2704.68343803854,3826,1,3826,3826,0,3826,3826,0,0,0,0,0,0,0,0,0,64,32,522.602560752548,261.301280376274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,2047,0,0,0,0,0,0,0,0,0,0,Brute_Force
34372,22,6,6684567,14,18,1402,1865,976,0,100.142857142857,254.0992710742,1080,0,103.611111111111,266.687554329007,488.737714798879,4.78714627289995,215631.193548387,816491.965475816,3274533,8,6674302,513407.846153846,1230022.45981905,3286185,8,6673026,392530.941176471,1084600.51666434,3274533,118,0,0,0,0,448,596,2.09437649439373,2.69276977850622,0,1080,99,253.638768724341,64332.625,0,1,0,0,0,0,0,0,1,102.09375,100.142857142857,103.611111111111,0,0,0,0,0,0,14,1402,18,1865,-1,2048,9,0,0,0,0,0,0,0,0,0,Brute_Force
22,34372,6,3914,2,1,0,0,0,0,0,0,0,0,0,0,0,766.479305058763,1957,2766.20172800177,3913,1,3913,3913,0,3913,3913,0,0,0,0,0,0,0,0,0,64,32,510.986203372509,255.493101686254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,2047,0,0,0,0,0,0,0,0,0,0,Brute_Force
34400,22,6,141595,13,15,1318,1781,976,0,101.384615384615,264.430689867099,1080,0,118.733333333333,290.786241241291,21886.3660439987,197.747095589534,5244.25925925926,6781.73048368013,27695,7,129933,10827.75,12117.0664475959,35934,7,134460,9604.28571428571,6971.65218723512,27695,167,0,0,0,0,416,500,91.811151523712,105.935944065822,0,1080,106.862068965517,269.708801188288,72742.8374384237,0,1,0,0,0,0,0,0,1,110.678571428571,101.384615384615,118.733333333333,0,0,0,0,0,0,13,1318,15,1781,-1,2048,8,0,0,0,0,0,0,0,0,0,Brute_Force
22,34400,6,3221,2,1,0,0,0,0,0,0,0,0,0,0,0,931.387767773983,1610.5,2276.1767286395,3220,1,3220,3220,0,3220,3220,0,0,0,0,0,0,0,0,0,64,32,620.925178515989,310.462589257994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,2047,0,0,0,0,0,0,0,0,0,0,Brute_Force
34374,22,6,6693949,14,19,1402,1865,976,0,100.142857142857,254.0992710742,1080,0,98.1578947368421,260.261463224516,488.052717461696,4.92982542890602,209185.90625,803994.848892316,3274359,93,6679962,513843.230769231,1228956.68572053,3285136,417,6692590,371810.555555556,1055813.62766375,3274359,127,0,0,0,0,448,628,2.09144109105104,2.83838433785498,0,1080,96.0882352941177,250.342597695706,62671.4162210339,0,1,0,0,0,0,0,0,1,99,100.142857142857,98.1578947368421,0,0,0,0,0,0,14,1402,19,1865,-1,2047,9,0,0,0,0,0,0,0,0,0,Brute_Force
22,34374,6,2123,1,1,0,0,0,0,0,0,0,0,0,0,0,942.063118228922,2123,0,2123,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,471.031559114461,471.031559114461,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2048,0,0,0,0,0,0,0,0,0,0,Brute_Force
34398,22,6,2178874,13,16,1318,1781,976,0,101.384615384615,264.430689867099,1080,0,111.3125,282.490051447244,1422.29426758959,13.3096268990313,77816.9285714286,385075.129014425,2042316,58,2164775,180397.916666667,589203.146832067,2050992,164,2170100,144673.333333333,525032.403342154,2042316,107,0,0,0,0,416,532,5.96638447197956,7.34324242705177,0,1080,103.3,265.735044345121,70615.1137931034,0,1,0,0,0,0,0,0,1,106.862068965517,101.384615384615,111.3125,0,0,0,0,0,0,13,1318,16,1781,-1,2048,8,0,0,0,0,0,0,0,0,0,Brute_Force
22,34398,6,2691,2,1,0,0,0,0,0,0,0,0,0,0,0,1114.82720178372,1345.5,1769.88827330993,2597,94,2597,2597,0,2597,2597,0,0,0,0,0,0,0,0,0,64,32,743.218134522482,371.609067261241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,2047,0,0,0,0,0,0,0,0,0,0,Brute_Force
34388,22,6,4286487,14,19,1402,1865,976,0,100.142857142857,254.0992710742,1080,0,98.1578947368421,260.261463224516,762.16258208645,7.69861194026717,133952.71875,500887.065406142,2042574,8,4278047,329080.538461538,781177.26537095,2127156,8,4285433,238079.611111111,656706.701796807,2042574,125,0,0,0,0,448,628,3.26607779284062,4.43253414742655,0,1080,96.0882352941177,250.342597695706,62671.4162210339,0,1,0,0,0,0,0,0,1,99,100.142857142857,98.1578947368421,0,0,0,0,0,0,14,1402,19,1865,-1,2047,9,0,0,0,0,0,0,0,0,0,Brute_Force
22,34388,6,2634,1,1,0,0,0,0,0,0,0,0,0,0,0,759.301442672741,2634,0,2634,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,379.65072133637,379.65072133637,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2048,0,0,0,0,0,0,0,0,0,0,Brute_Force
34390,22,6,4228968,14,19,1402,1865,976,0,100.142857142857,254.0992710742,1080,0,98.1578947368421,260.261463224516,772.528900667964,7.80332222896934,132155.25,501031.582569338,2042187,48,4216796,324368.923076923,766281.071024145,2051239,213,4227989,234888.277777778,657437.943476735,2042187,122,0,0,0,0,448,628,3.31050033956275,4.49282188940659,0,1080,96.0882352941177,250.342597695706,62671.4162210339,0,1,0,0,0,0,0,0,1,99,100.142857142857,98.1578947368421,0,0,0,0,0,0,14,1402,19,1865,-1,2047,9,0,0,0,0,0,0,0,0,0,Brute_Force
22,34390,6,2890,1,1,0,0,0,0,0,0,0,0,0,0,0,692.041522491349,2890,0,2890,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,346.020761245675,346.020761245675,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2048,0,0,0,0,0,0,0,0,0,0,Brute_Force
34392,22,6,4239070,14,19,1402,1865,976,0,100.142857142857,254.0992710742,1080,0,98.1578947368421,260.261463224516,770.687910319952,7.78472636686821,132470.9375,500990.41709668,2042571,58,4225647,325049.769230769,765371.884436378,2049464,314,4237767,235431.5,657297.767294626,2042571,66,0,0,0,0,448,628,3.30261118594409,4.48211518092412,0,1080,96.0882352941177,250.342597695706,62671.4162210339,0,1,0,0,0,0,0,0,1,99,100.142857142857,98.1578947368421,0,0,0,0,0,0,14,1402,19,1865,-1,2047,9,0,0,0,0,0,0,0,0,0,Brute_Force
22,34392,6,1915,1,1,0,0,0,0,0,0,0,0,0,0,0,1044.3864229765,1915,0,1915,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,522.193211488251,522.193211488251,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2048,0,0,0,0,0,0,0,0,0,0,Brute_Force
34394,22,6,4384279,14,19,1402,2945,976,0,100.142857142857,254.0992710742,1080,0,155,342.55883517369,991.497119594807,7.5268932474416,137008.71875,500343.669336628,2042567,7,4372695,336361.153846154,770785.414031563,2090882,7,4336082,240893.444444444,655947.102825258,2042567,129,0,0,0,0,448,628,3.19322743830856,4.33366580913304,0,1080,127.852941176471,301.144295661182,90687.8868092692,0,1,0,0,0,0,0,0,1,131.727272727273,100.142857142857,155,0,0,0,0,0,0,14,1402,19,2945,-1,2048,9,0,0,0,0,0,0,0,0,0,Brute_Force
22,34394,6,3968,2,1,0,0,0,0,0,0,0,0,0,0,0,756.048387096774,1984,2701.14790413261,3894,74,3894,3894,0,3894,3894,0,0,0,0,0,0,0,0,0,64,32,504.032258064516,252.016129032258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,2047,0,0,0,0,0,0,0,0,0,0,Brute_Force
34396,22,6,4241990,13,17,1318,1781,976,0,101.384615384615,264.430689867099,1080,0,104.764705882353,274.84894246926,730.553348782057,7.07215245674789,146275.517241379,757190.671104597,4083037,49,4233136,352761.333333333,1184572.5733667,4114130,266,4241814,265113.375,1018150.3736797,4083037,218,0,0,0,0,416,564,3.06459939792409,4.00755305882381,0,1080,99.9677419354839,261.926514359908,68605.4989247312,0,1,0,0,0,0,0,0,1,103.3,101.384615384615,104.764705882353,0,0,0,0,0,0,13,1318,17,1781,-1,2047,8,0,0,0,0,0,0,0,0,0,Brute_Force
22,34396,6,2660,1,1,0,0,0,0,0,0,0,0,0,0,0,751.87969924812,2660,0,2660,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,375.93984962406,375.93984962406,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2048,0,0,0,0,0,0,0,0,0,0,Brute_Force
34406,22,6,2332983,14,18,1402,1865,976,0,100.142857142857,254.0992710742,1080,0,103.611111111111,266.687554329007,1400.35311015983,13.7163451255324,75257.5161290323,384140.137635895,2144088,8,2322774,178674.923076923,593309.952060959,2152048,8,2325642,136802.470588235,517471.151951623,2144088,176,0,0,0,0,448,596,6.00090099242043,7.71544413311199,0,1080,99,253.638768724341,64332.625,0,1,0,0,0,0,0,0,1,102.09375,100.142857142857,103.611111111111,0,0,0,0,0,0,14,1402,18,1865,-1,2048,9,0,0,0,0,0,0,0,0,0,Brute_Force
22,34406,6,3776,2,1,0,0,0,0,0,0,0,0,0,0,0,794.491525423729,1888,2612.05244970311,3735,41,3735,3735,0,3735,3735,0,0,0,0,0,0,0,0,0,64,32,529.661016949153,264.830508474576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,2047,0,0,0,0,0,0,0,0,0,0,Brute_Force
